id_usuario,ids_restaurante_favorito
41167,10898
41167,4191
41167,2720
41167,200
294384,2065
294384,6746
294384,725
120192,6850
108374,2770
454366,12748
733996,11642
733996,13300
733996,14360
73191,749
73191,8848
7836,2116
7836,2166
7836,2634
7836,486
7836,99
59093,2922
59093,3929
105764,7392
735914,10038
311766,10166
80615,11446
80615,2444
80615,587
80615,7340
115136,7859
115136,1008
115136,499
115136,2728
115136,3109
115136,3870
115136,681
203766,499
203766,6363
430360,7300
63060,10112
63060,10158
63060,10450
63060,11890
63060,11954
63060,13324
63060,14324
63060,14328
63060,14384
63060,14390
431996,11766
79141,9170
248818,10112
248818,11424
248818,1151
248818,12878
248818,1315
248818,1912
248818,3153
248818,3254
248818,3271
248818,3686
14504,6888
14504,7105
14504,12688
14504,12096
86778,1103
86778,6759
86778,7167
86778,9890
183572,10436
183572,11278
183572,12968
183572,14110
183572,14256
183572,14324
183572,14480
183572,2630
183572,2734
183572,2832
57976,1518
57976,802
542882,1887
542882,3824
542882,15658
542882,2605
69505,1060
283038,10432
283038,2139
283038,3367
283038,4656
283038,8214
171122,7844
46556,11702
197756,7
485940,12092
191196,3824
142810,1445
195972,15658
195972,14252
195972,13624
195972,15754
195972,e3cf234d-5fac-4da3-830b-56798bf9d5c7
195972,9716
195972,13300
195972,10384
195972,1182
195972,7694
104578,7091
62097,2589
18628,10064
18628,11288
18628,11854
18628,12960
18628,14920
18628,2811
18628,2865
18628,48
18628,7312
18628,7500
26251,2862
557178,3251
274330,10900
268008,3450
213584,1872
213584,2116
213584,217
213584,3887
213584,6406
78235,10322
78235,10430
78235,10510
78235,10652
78235,11040
78235,1380
78235,1445
78235,1627
78235,1859
78235,1875
503146,333
503146,7990
59410,2416
37292,11322
37292,1350
37292,1723
8000,7706
8000,9942
457594,12816
402854,10554
98396,10362
98396,9040
160918,3824
48694,15032
48694,15082
127210,124
127210,2630
127210,2832
127210,522
185472,8336
145226,10108
145226,11954
145226,12794
145226,3977
145226,4191
145226,6477
145226,6481
145226,9230
259822,497
73034,12100
73034,2715
62373,10574
167408,1461
167408,8562
414280,12622
101024,9716
10369,2988
166772,117
166772,3322
166772,6370
166772,6838
166772,7672
166772,7710
166772,9448
57340,11482
57340,1182
57340,3973
57340,48
57340,499
57340,7340
41005,47
22600,1253
22600,1374
22600,217
22600,485
81679,10106
81679,11350
81679,2953
81679,3686
81679,412
81679,48
81679,6844
81679,7
81679,7694
81679,7793
210216,1136
207816,3143
132360,14934
132360,9212
72730,651
218670,8512
ff346570-c777-425f-a66f-a4d944671c27,7d160ca7-5a3c-439f-879a-12ae877f2961
ff346570-c777-425f-a66f-a4d944671c27,3200
ff346570-c777-425f-a66f-a4d944671c27,320
ff346570-c777-425f-a66f-a4d944671c27,1073
ff346570-c777-425f-a66f-a4d944671c27,6756
ff346570-c777-425f-a66f-a4d944671c27,14658
ff346570-c777-425f-a66f-a4d944671c27,2409
ff346570-c777-425f-a66f-a4d944671c27,1405
ff346570-c777-425f-a66f-a4d944671c27,15658
ff346570-c777-425f-a66f-a4d944671c27,11126
74095,12438
67713,14266
38175,4064
133192,10686
133192,3909
133192,7776
133192,9136
125972,6501
167104,2453
167104,4071
94716,10106
94716,2042
94716,2605
94716,2670
94716,2782
94716,2919
94716,4040
94716,417
94716,587
94716,7
74336,2444
74336,6392
142304,2969
90752,209
46539,11262
46539,12376
46539,282
7629,14150
7629,497
7965,6318
362748,2969
73098,14808
46289,7807
27586,2116
27586,232
27586,272
27586,90
27586,93
29066,1099
29066,2007
29066,2042
29066,2139
29066,531
29066,6692
29066,674
29066,7
4b99d1f9-d232-4bab-aca4-0576e2f4c435,2399
113622,3259
86912,11288
86912,11496
86912,124
86912,12458
86912,126
86912,1307
86912,131
86912,13662
86912,1376
86912,1386
335534,10304
335534,11016
335534,12376
335534,14094
335534,14212
335534,14296
335534,1735
335534,2589
335534,2885
335534,3247
663874,14954
260960,10136
260960,10588
260960,10716
260960,14444
260960,7782
4797,10136
4797,166
4797,208
4797,209
4797,216
4797,2582
4797,377
4797,3867
4797,5639
4797,6303
35852,12712
35852,2969
35852,9006
38971,1060
38971,146
38971,225
38971,2605
38971,2707
38971,2740
38971,292
38971,360
38971,3610
38971,392
328936,1223
328936,3006
328936,6318
46265,3020
18024,5134
64245,2116
64245,2172
64245,255
90218,10370
90218,11114
90218,11140
90218,11330
90218,12002
90218,13426
90218,13612
90218,2042
90218,2782
90218,2865
82872,2166
115462,10726
115462,320
196340,3178
196340,3226
196340,3257
196340,3322
196340,362
196340,3896
196340,48
196340,7686
196340,7994
196340,9588
433852,11960
433852,2825
105872,10106
105872,10898
105872,6481
105872,7686
300504,14216
370260,11426
370260,12302
370260,12658
370260,1942
370260,2772
370260,7898
370260,8938
58722,6375
58722,3890
146766,10720
70619,2397
70619,3456
70619,4043
70619,435
70619,493
70619,6408
70619,6959
70619,7874
70619,9386
70619,9800
26781,11790
387756,5132
52031,3381
46937,1709
46937,2133
46937,2740
46937,412
46937,65
46937,674
46937,675
46937,7091
46937,749
46937,808
86634,15114
47799,11644
47799,138
47799,515
47799,6350
50339,7134
74276,1758
74276,2796
14303,13618
0067fef7-6e81-4005-b9a1-58f396bf7f87,6761
176228,2374
176228,50
176228,5136
176228,8742
176228,9414
176228,9716
118666,11140
118666,3977
328094,2706
328094,2715
328094,2782
328094,2792
328094,2823
328094,2958
328094,2966
328094,3003
328094,3094
328094,319
255510,11114
255510,11140
255510,12540
255510,2295
255510,7666
255510,9556
73912,6802
272622,1182
272622,131
272622,9780
396466,4191
104318,14234
104318,8362
525708,14042
525708,2818
234352,3998
110982,2166
110982,3445
110982,3906
83191,86
83526,1470
83526,2388
184538,214
184538,2646
184538,3114
184538,3469
73244,2065
90042,10738
90042,5140
90042,7595
90042,7783
23035,7372
153122,2086
153122,6000
122942,738
122942,7906
336826,3995
48442,10440
93480,104
93480,1182
93480,1380
93480,2007
93480,2832
93480,2865
93480,3259
93480,3343
93480,3348
93480,3367
311086,10766
311086,6839
275224,2235
221124,7686
8331,4056
23419,2130
23419,493
23419,6680
65522,393
264218,13624
140856,14150
49393,11330
49393,11964
49393,12008
49393,9390
49393,9826
433830,11412
433830,1947
433830,3003
433830,3588
433830,393
433830,3997
433830,7074
433830,7686
433830,7889
23026,1425
23026,1543
23026,9628
82420,4430
82420,7503
436680,11426
436680,12280
436680,2845
436680,3116
436680,3937
436680,587
436680,6026
436680,631
436680,6932
436680,700
7204,10062
7204,10132
7204,10476
7204,11140
7204,11286
7204,11688
7204,12584
7204,1457
7204,1518
7204,163
33975,9950
33975,407
33975,7934
33975,238
33975,15238
33975,10398
33975,14112
33975,1935
33975,3114
33975,6555
81700,2139
134626,2082
59106,11412
59106,11890
59106,14184
59106,14196
59106,2969
59106,3995
59106,6116
59106,802
59106,9212
59106,9748
61686,161
61686,2797
61686,6317
353496,12742
353496,12832
353496,13324
353496,6302
353496,6342
353496,7746
288364,3367
175758,13688
390598,15564
390598,14486
70568,15798
70568,393
70568,5535
70568,7125
70568,7632
70568,7712
275634,10556
238690,11878
238690,3901
112016,490
112016,6622
112016,7612
34816,10166
34816,10586
34816,13432
34816,14614
34816,1849
34816,401
91984,1912
13298,196
13298,266
13298,2761
13298,3127
13298,359
13298,401
13298,486
13298,6318
13298,7058
13298,82
47954,10050
47954,125
47954,14852
47954,166
47954,3243
47954,38
47954,6755
47954,7701
47954,826
47954,84
338332,4191
81114,9592
455094,10922
455094,1380
455094,13958
455094,4191
455094,5678
455094,8362
455094,9820
671774,1735
671774,7681
20923,10144
20923,104
20923,10604
20923,10750
20923,11258
20923,11600
20923,12376
20923,12666
20923,12988
20923,146
59318,226
59318,4439
59318,8562
78451,3045
416950,10058
416950,12816
416950,8436
215744,10168
215744,11570
215744,12794
215744,13516
215744,14184
215744,15142
215744,198
215744,208
215744,227
215744,231
128298,6482
25934,10202
25934,10720
25934,11132
25934,11796
25934,13416
25934,14154
25934,14184
25934,14402
25934,14486
25934,15106
5045,11152
78239,426
313780,ec49f141-f4bc-4e51-f8ac-56fd44fa47a6
313780,15114
313780,15788
313780,13062
313780,14982
313780,9b9f044d-4f63-60ea-6ce4-565707729a5f
313780,165
313780,2e70074f-004b-a68c-5e11-56fbe8ddb546
313780,a4ebe194-9e58-eaa6-3064-57853c3d67f3
313780,12988
311888,9134
86492,9688
86492,104
86492,1470
86492,3610
65099,1187
65099,1410
65099,2138
65099,3003
65099,9588
44816,1355
44816,149
64291,435
64291,14440
64291,1887
64291,10330
64291,1182
64291,11978
64291,13610
64291,14172
64291,3348
64291,3362
247136,10450
247136,10468
247136,11412
247136,11424
247136,11570
247136,12008
247136,12100
247136,12162
247136,12598
247136,15032
22869,3824
236968,11350
236968,13558
236968,14084
236968,2034
236968,2267
236968,2797
236968,6635
236968,7150
236968,7201
76493,796
57329,104
57329,1386
57329,5133
57329,6755
405660,10108
405660,14524
405660,1756
405660,6772
405660,6962
79942,2631
79942,6350
04d41557-54dd-45f9-8d76-04833818ff0b,2845
177626,3830
177626,3901
177626,4148
177626,9242
508782,2889
508782,65
21721,2409
288840,12376
288840,12574
288840,841
108288,3089
108288,497
108288,9764
55944,10726
402700,11468
402700,1685
638216,6447
61455,14514
61455,15788
61455,48
61455,12898
61455,522
61455,10132
61455,13468
61455,14532
61455,14716
61455,306
449734,5326
449734,14852
449734,14266
449734,11496
449734,2374
449734,1010
449734,7241
449734,468
72968,15791
72968,10900
72968,12788
72968,13068
72968,13604
72968,13704
72968,2042
72968,217
72968,2865
72968,3202
16269,2969
35809,1548
35809,3990
35809,4063
49076,10112
76408,2845
76408,6880
676318,7098
127582,1709
127582,7873
127582,48
127582,14154
127582,2086
127582,2139
127582,14154
127582,2086
127582,2139
127582,3995
330318,11496
330318,1680
152162,3218
59259,12586
222818,10158
222818,1187
222818,1912
222818,2065
222818,2605
222818,489
222818,6439
222818,7136
222818,81
222818,8796
110012,3970
110012,5851
74128,1
74128,10142
74128,10738
74128,10922
74128,10986
74128,11114
74128,11140
74128,11322
74128,11330
74128,11350
139632,125
139632,12574
139632,13608
139632,13624
139632,14122
139632,14160
139632,14256
139632,14324
139632,14390
139632,14562
588560,1099
588560,3147
588560,4108
588560,6607
312284,10892
312284,11056
312284,11642
312284,11858
312284,11890
312284,12942
312284,13126
312284,13300
312284,2796
312284,3832
19346,11688
19346,38
19346,515
674382,11148
674382,125
674382,493
26884,48
486266,1103
486266,12582
486266,6316
514138,217
514138,802
90428,841
17046,48
199560,6890
512050,418
274516,1937
274516,395
274516,410
274516,675
274516,9716
76236,333
76236,7811
34425,229
34425,6947
34425,7595
368312,11890
75613,4048
309610,10330
309610,10832
309610,10922
309610,114
309610,11412
309610,11624
309610,12002
309610,12096
309610,12282
309610,12372
16156,7058
85910,10336
67789,4191
67789,1396
67789,15032
67789,15064
67789,61bfe51d-5433-dbc9-628e-5602f26d67d5
67789,2042
67789,2970
67789,9156
67789,9556
67789,9558
231468,13244
138158,104
138158,1365
138158,192
138158,244
138158,2825
138158,3153
138158,377
138158,3922
138158,48
138158,499
75238,2534
75238,2674
878284d9-d00e-4bde-beb4-0c014b61ec2d,15260
193404,2570
15676,3498
414980,2247
5804030829162,1151
5804030829162,2970
5804030829162,253
5804030829162,2862
5804030829162,6746
5804030829162,1377
5804030829162,217
538118,2265
23173,7116
23173,7188
23173,7312
23173,7500
23173,755
23173,7595
23173,7666
23173,7899
23173,80
23173,8296
516858,136
516858,42
68000,12816
68000,12848
484320,7686
81462,11890
270018,12096
270018,12810
157488,10450
157488,1151
157488,8896
32171,7873
1969,501
1969,9082
178928,1896
178928,3259
37741,15192
31369,10766
31369,11380
31369,2792
31369,4471
31369,80
31369,9996
63527,9716
48435,1151
12563,104
12563,3477
12563,3829
12563,7897
82194,48
82194,7340
37320,10726
37320,13536
37320,14316
109364,6954
65958,377
366748,7878
366748,11688
366748,104
366748,13624
366748,6cdf8fed-2d4e-f0f2-ccb9-56f1485becb7
262528,804
38923,1376
38923,145
113802,306
113802,6219
113802,6573
113802,8288
138596,412
138596,557
230934,648
33837,441
12261,10058
269990,2589
269990,2988
48867,2797
76877,4108
577252,11364
44867,232
44867,48
404328,14324
178356,9734
603132,14616
202820,131
202820,501
202820,246
202820,11998
202820,1542
202820,15814
202820,10324
202820,6768
202820,2777
202820,14654
161968,10686
161968,14046
23547,6347
35354,3970
35354,4439
35354,501
35354,6331
35354,6406
35354,6768
35354,698
35354,7340
35354,7846
35354,898
82452,2431
10011,6859
114698,4058
114698,827
56566,4191
517224,6352
517224,9574
305424,48
260298,10436
260298,10636
260298,12742
260298,12788
260298,13516
260298,261
260298,3870
260298,9588
260298,9754
222342,2934
222342,2941
222342,3003
222342,3271
222342,48
222342,59
222342,6477
222342,6999
222342,7
222342,7095
351254,12876
223526,117
223526,14154
341458,11412
341458,6746
341458,7889
304738,4088
304738,6937
493132,15154
159618,5132
53321,1182
759,3610
759,4097
759,6954
759,7500
152194,149
152194,9306
152194,129407d8-9440-4d2d-bd5b-04d80378fa44
152194,114
152194,11890
152194,14228
152194,14434
152194,2004
152194,2715
152194,2792
211220,14112
5014,6481
284008,14444
483746,12580
52994,2650
52994,389
52994,6392
52994,7091
58f3a40fd2093,48
135006,246
135006,8450
135006,9716
135006,9748
455974,13106
455974,2845
43066,4078
43066,9802
402560,15144
80820,1087
80820,1182
80820,1674
80820,170
80820,2041
80820,2437
80820,2840
80820,3101
80820,3251
80820,8326
56529,10050
56529,10086
56529,1410
56529,198
56529,244
56529,2862
56529,5535
56529,6303
56529,7098
56529,7665
279102,10246
279102,10728
279102,3824
279102,4108
279102,7782
302704,12846
343752,11566
21985,1405
295392,2605
120160,2605
120160,2862
120160,3998
120160,468
120160,48
44174,531
12052,1182
12052,2528
56585,6693
10347,11464
10347,1182
10347,1912
10347,2166
10347,217
10347,2172
10347,262
10347,886
48166,104
48166,2327
48166,3469
48166,499
358524,8472
12894,3970
12894,5246
12894,7098
482806,11766
616166,12778
616166,149
616166,380
616166,8214
30893,3477
178036,2041
465060,15100
22322ebc-14b9-4e97-aee2-af4b59dd2c6a,531
22322ebc-14b9-4e97-aee2-af4b59dd2c6a,10154
29820,7530
29820,9150
29820,1542
29820,2707
29820,2865
117094,10876
117094,11502
117094,14688
117094,2165
117094,2631
117094,2734
117094,3456
117094,6350
117094,8110
223004,10414
390416,5790
390416,2498
10197,1182
10197,3127
10197,3336
10197,6749
10197,7
10197,8078
98766,2166
329798,10686
329798,131
329798,2762
329798,2923
329798,3867
329798,9150
4106,3259
4106,48
4106,6620
564486,15204
564486,12380
68414,1958
68414,2273
68414,393
68414,6318
358388,2265
419590,13468
95d55466-d2cf-49bc-a62f-a4e9e8f4870a,1573
95d55466-d2cf-49bc-a62f-a4e9e8f4870a,12006
221514,12846
221514,6756
221514,7505
221514,9382
221514,9588
806,846
612866,14958
191352,772
53357,1344
53357,1355
53357,13564
53357,13570
53357,13608
53357,1410
53357,14160
53357,14206
53357,1735
53357,1971
62270,3913
508804,12748
508804,1627
508804,1870
508804,356
508804,476
508804,6342
508804,7717
508804,9978
194230,1060
23812,1
23812,100
23812,1051
23812,1795
23812,2016
23812,2057
23812,228
23812,3199
23812,3901
23812,669
187504,125
16070,1225
16070,468
16070,480
16070,528
16070,6879
16070,7190
16070,9384
85446,3379
250640,10898
79813,148
79813,1735
79813,1958
79813,3965
79813,6954
79813,8696
59821,2139
59821,6390
306232,1
306232,10112
306232,10142
306232,10430
306232,10498
306232,11342
306232,1136
306232,11558
306232,11570
306232,11612
297032,8450
297032,9170
99992,3906
116284,9384
78479,1336
78479,38
78479,499
78479,7058
501802,8000
21453,6477
13081,6374
3919,8738
3919,9278
34753,6579
36700,10138
36700,7121
36700,7666
275342,10886
151304,6888
400976,10166
126758,8986
590476,3243
590476,4191
129508,9070
65374,755
65374,244
460018,12714
25706,12846
25706,12972
25706,13062
25706,1598
25706,1623
25706,1756
25706,2134
25706,2740
25706,2862
25706,3114
121420,4716
395886,2865
1858,7686
21052,993
21052,149
21052,2707
21052,48
130192,13602
19409,3109
19409,3184
19409,9564
22445,236
5863152c7f9cc,11234
9059,2876
9059,87
301340,6755
6052,1182
da924d0b-313c-4982-a973-32bc6847d71a,650
da924d0b-313c-4982-a973-32bc6847d71a,15388
307604,12460
307604,12848
307604,2728
307604,2969
307604,3147
307604,6755
58a4bb1c2b170,14240
162960,12798
162960,12806
162960,9230
473088,14076
67014,14524
67014,14618
67014,6116
67014,7832
80626,2374
80626,6604
80626,7340
435026,12008
79031,6442
231680,495
483178,7743
125448,2139
82029,8744
58996,7190
2219,3378
624176,11126
624176,1405
624176,14252
624176,14256
624176,14650
624176,1756
624176,3414
18000,10362
18000,10588
18000,2086
18000,2138
18000,2782
18000,3127
18000,3896
18000,6481
18000,8436
18000,8786
29145,1247
29145,1297
29145,82
29145,3588
29145,486
29145,183
29145,81
84070,7530
84521,3423
453292,246
318964,2969
135342,672
22691,8786
38545,6842
38545,6843
38545,6844
38545,6845
38545,94
38545,9936
38545,10106
38545,136
38545,1445
38545,159
9061,9836
127564,8336
76215,1060
76215,12154
76215,1935
76215,2004
76215,214
76215,2589
76215,2601
76215,5688
76215,6343
76215,6724
78786,1060
78786,3378
78786,6684
78786,68
78786,6802
78786,6831
78786,9814
1627,2455
1627,6347
724876,15244
62434,794
103672,3672
103672,3989
143136,1811
143136,897
231952,760
350938,7686
44979,10508
44979,4035
105748,11356
115146,10142
115146,2139
115146,292
115146,3423
115146,35
115146,379
115146,3937
115146,6318
115146,7301
115146,813
27526,10328
27526,7832
27526,8822
285746,5535
285746,3998
285746,3202
285746,12920
285746,802
285746,10720
285746,217
285746,2605
285746,10108
285746,2139
274508,6759
89270,1297
89270,3021
8859,11114
8859,11528
8859,3922
35019,10380
35019,14256
35019,2053
35019,3610
35019,7530
35019,7686
231874,38
709042,15358
391112,6859
62013,12100
62013,3003
62013,8986
158358,246
188076,2082
188076,2579
188076,680
188076,96
76163,236
76163,3252
76163,6802
76163,7150
278400,12920
278400,10384
31234,799
31234,84
82791,2730
316902,177
316902,376
316902,480
50198,4393
483058,11912
483058,7793
483058,7865
27828,6341
59967,246
291844,10588
291844,13608
291844,14982
291844,6839
291844,9212
343056,1246
343056,12508
343056,1701
394812,10172
394812,10450
394812,11344
394812,12840
394812,12878
394812,1410
394812,14116
394812,1958
394812,2605
394812,2761
382498,136
382498,38
382498,48
382498,827
11665,3199
436850,12118
540442,10750
34334,9136
34334,7704
34334,749
34334,117
34334,7776
34334,246
34334,82
34334,1476
2630,1576
2630,192
2630,2172
2630,3003
2630,3378
2630,345
2630,528
2630,7240
2630,99
328108,13716
422344,13608
143700,10144
143700,10720
